Datetime,Open,High,Low,Close,Volume,RSI14,MA5,MA25,MA75
2026-07-24T09:00:00+0900,451.0,451.0,451.0,451.0,0.0,,,,
2026-07-24T10:00:00+0900,451.0,451.0,451.0,451.0,400.0,,,,
2026-07-24T11:00:00+0900,451.0,452.0,442.0,445.0,6400.0,,,,
2026-07-24T12:00:00+0900,443.0,448.0,443.0,448.0,2200.0,,,,
2026-07-24T13:00:00+0900,448.0,448.0,448.0,448.0,500.0,,448.6,,
2026-07-24T14:00:00+0900,449.0,449.0,449.0,449.0,200.0,,448.2,,
2026-07-24T15:00:00+0900,449.0,450.0,449.0,450.0,300.0,,448.0,,
2026-07-27T09:00:00+0900,452.0,454.0,447.0,454.0,0.0,,449.8,,
2026-07-27T10:00:00+0900,452.0,452.0,451.0,451.0,800.0,,450.4,,
2026-07-27T11:00:00+0900,452.0,452.0,452.0,452.0,100.0,,451.2,,
2026-07-27T12:00:00+0900,452.0,452.0,452.0,452.0,200.0,,451.8,,
2026-07-27T13:00:00+0900,452.0,452.0,451.0,451.0,500.0,,452.0,,
2026-07-27T14:00:00+0900,452.0,452.0,452.0,452.0,200.0,,451.6,,
2026-07-27T15:00:00+0900,452.0,452.0,452.0,452.0,200.0,,451.8,,
2026-07-28T09:00:00+0900,450.0,454.0,450.0,453.0,0.0,58.5,452.0,,
2026-07-28T10:00:00+0900,453.0,454.0,452.0,454.0,800.0,61.8,452.4,,
2026-07-28T11:00:00+0900,454.0,454.0,454.0,454.0,100.0,61.8,453.0,,
2026-07-28T12:00:00+0900,454.0,454.0,450.0,451.0,2800.0,48.5,452.8,,
2026-07-28T13:00:00+0900,450.0,451.0,450.0,451.0,300.0,48.5,452.6,,
2026-07-28T14:00:00+0900,451.0,454.0,451.0,454.0,100.0,58.8,452.8,,
2026-07-29T09:00:00+0900,450.0,458.0,450.0,450.0,0.0,45.7,452.0,,
2026-07-29T10:00:00+0900,451.0,451.0,451.0,451.0,200.0,48.7,451.4,,
2026-07-29T12:00:00+0900,451.0,451.0,451.0,451.0,1200.0,48.7,451.4,,
2026-07-29T13:00:00+0900,451.0,454.0,450.0,454.0,1000.0,57.2,452.0,,
2026-07-29T14:00:00+0900,455.0,455.0,454.0,454.0,300.0,57.2,452.0,451.3,
2026-07-29T15:00:00+0900,452.0,454.0,452.0,454.0,300.0,57.2,452.8,451.4,
2026-07-30T09:00:00+0900,451.0,454.0,451.0,453.0,2000.0,53.5,453.2,451.5,
2026-07-30T10:00:00+0900,451.0,451.0,449.0,449.0,3100.0,41.9,452.8,451.7,
2026-07-30T13:00:00+0900,450.0,452.0,450.0,450.0,400.0,45.1,452.0,451.8,
2026-07-30T14:00:00+0900,450.0,450.0,449.0,449.0,1200.0,42.6,451.0,451.8,
2026-07-31T09:00:00+0900,449.0,450.0,449.0,449.0,0.0,42.6,450.0,451.8,
2026-07-31T10:00:00+0900,449.0,449.0,448.0,449.0,2400.0,42.6,449.2,451.8,
2026-07-31T11:00:00+0900,449.0,449.0,449.0,449.0,100.0,42.6,449.2,451.6,
2026-07-31T12:00:00+0900,450.0,450.0,450.0,450.0,3700.0,46.6,449.2,451.5,
2026-07-31T13:00:00+0900,450.0,451.0,450.0,451.0,2600.0,50.4,449.6,451.5,
2026-07-31T14:00:00+0900,451.0,452.0,451.0,452.0,1300.0,53.9,450.2,451.5,
2026-07-31T15:00:00+0900,451.0,451.0,450.0,450.0,800.0,46.8,450.4,451.4,
