Datetime,Open,High,Low,Close,Volume,RSI14,MA5,MA25,MA75
2026-07-22T21:00:00+0900,65972.5,65972.5,65484.0,65587.8,0.0,,,,
2026-07-22T22:00:00+0900,65588.0,65939.3,65515.4,65914.0,0.0,,,,
2026-07-22T23:00:00+0900,65908.4,66144.0,65549.5,65764.9,0.0,,,,
2026-07-23T00:00:00+0900,65767.7,66105.6,65764.0,66015.0,0.0,,,,
2026-07-23T01:00:00+0900,66012.5,66364.4,65885.0,66208.7,0.0,,65898.1,,
2026-07-23T02:00:00+0900,66204.8,66256.1,65910.8,66001.3,0.0,,65980.8,,
2026-07-23T03:00:00+0900,66007.8,66051.0,65700.0,65858.3,0.0,,65969.6,,
2026-07-23T04:00:00+0900,65863.1,65928.1,65656.8,65894.5,0.0,,65995.6,,
2026-07-23T05:00:00+0900,65862.5,65955.2,65757.5,65892.4,101885952.0,,65971.1,,
2026-07-23T06:00:00+0900,65891.2,66100.0,65861.6,66044.2,0.0,,65938.1,,
2026-07-23T07:00:00+0900,66007.4,66029.6,65902.8,66014.4,0.0,,65940.7,,
2026-07-23T08:00:00+0900,66018.0,66113.9,65814.6,66086.1,153970688.0,,65986.3,,
2026-07-23T09:00:00+0900,66087.6,66279.4,66022.3,66033.6,0.0,,66014.1,,
2026-07-23T10:00:00+0900,66033.7,66176.4,65726.0,65799.0,165122048.0,,65995.4,,
2026-07-23T11:00:00+0900,65789.8,65813.0,65618.9,65777.2,0.0,79.3,65942.1,,
2026-07-23T12:00:00+0900,65785.6,65785.6,65549.5,65624.5,0.0,74.7,65864.1,,
2026-07-23T13:00:00+0900,65609.3,65701.1,65556.8,65570.5,0.0,73.1,65761.0,,
2026-07-23T14:00:00+0900,65580.2,65763.0,65531.8,65660.2,0.0,74.1,65686.3,,
2026-07-23T15:00:00+0900,65660.8,65785.4,65592.0,65758.1,0.0,75.2,65678.1,,
2026-07-23T16:00:00+0900,65758.1,65758.1,65314.2,65394.8,0.0,64.5,65601.6,,
2026-07-23T17:00:00+0900,65397.5,65624.1,65374.7,65619.2,0.0,67.5,65600.6,,
2026-07-23T18:00:00+0900,65592.3,65718.6,65564.1,65607.1,0.0,67.2,65607.9,,
2026-07-23T19:00:00+0900,65614.5,65761.0,65552.0,65708.6,0.0,68.6,65617.6,,
2026-07-23T20:00:00+0900,65708.6,65710.9,65505.5,65525.2,0.0,63.3,65571.0,,
2026-07-23T21:00:00+0900,65522.2,65554.0,64954.9,65123.0,700397568.0,53.5,65516.6,65779.3,
2026-07-23T22:00:00+0900,65129.2,65188.2,64815.6,64836.0,0.0,47.8,65360.0,65749.2,
2026-07-23T23:00:00+0900,64846.1,65166.7,64779.5,64864.9,660002816.0,48.4,65211.5,65707.3,
2026-07-24T00:00:00+0900,64862.1,64976.0,64668.4,64898.6,314855424.0,49.1,65049.5,65672.6,
2026-07-24T01:00:00+0900,64906.5,64906.5,64657.4,64689.6,353916928.0,44.9,64882.4,65619.6,
2026-07-24T02:00:00+0900,64677.5,64826.7,64587.3,64611.9,210288640.0,43.4,64780.2,65555.7,
2026-07-24T03:00:00+0900,64617.9,64892.1,64617.9,64807.6,79642624.0,48.1,64774.5,65508.0,
2026-07-24T04:00:00+0900,64823.1,64882.1,64626.2,64786.8,377108480.0,47.6,64758.9,65465.1,
2026-07-24T05:00:00+0900,64781.4,65143.0,64774.4,65095.3,244234240.0,54.5,64798.2,65433.2,
2026-07-24T06:00:00+0900,65097.6,65153.2,64958.5,65120.2,10033152.0,55.0,64884.3,65402.3,
2026-07-24T07:00:00+0900,65116.6,65177.7,64963.1,65140.1,543023104.0,55.4,64990.0,65366.1,
2026-07-24T08:00:00+0900,65134.5,65167.6,64998.5,65051.2,2793472.0,53.0,65038.7,65327.6,
2026-07-24T09:00:00+0900,65057.4,65058.0,64703.0,64926.0,0.0,49.6,65066.5,65281.2,
2026-07-24T10:00:00+0900,64928.4,65120.2,64891.1,65030.0,0.0,52.3,65053.5,65241.0,
2026-07-24T11:00:00+0900,65034.4,65135.9,64881.9,65067.0,0.0,53.3,65042.8,65211.7,
2026-07-24T12:00:00+0900,65067.0,65416.5,65020.0,65408.0,77557760.0,61.0,65096.4,65197.0,
2026-07-24T13:00:00+0900,65420.9,65420.9,65218.0,65241.0,0.0,56.1,65134.4,65181.6,
2026-07-24T14:00:00+0900,65269.5,65342.1,65206.0,65268.4,114759680.0,56.7,65202.9,65169.5,
2026-07-24T15:00:00+0900,65260.0,65467.8,65226.8,65426.9,716007424.0,60.2,65282.3,65160.2,
2026-07-24T16:00:00+0900,65426.9,65756.8,65316.0,65454.0,397283328.0,60.8,65359.7,65148.1,
2026-07-24T17:00:00+0900,65456.4,65464.1,65259.0,65259.0,68415488.0,54.6,65329.9,65142.6,
2026-07-24T18:00:00+0900,65257.0,65275.8,64900.0,65064.3,35381248.0,49.3,65294.5,65120.4,
2026-07-24T19:00:00+0900,65074.7,65101.1,64855.2,64903.1,223119360.0,45.3,65221.5,65092.3,
2026-07-24T20:00:00+0900,64903.1,65033.8,64800.0,65027.6,374306816.0,48.7,65141.6,65065.0,
2026-07-24T21:00:00+0900,65012.1,65073.0,64701.6,64716.0,0.0,41.7,64994.0,65032.7,
2026-07-24T22:00:00+0900,64738.0,64738.0,63851.0,64063.1,841558016.0,31.4,64754.8,64990.3,
2026-07-24T23:00:00+0900,64092.0,64141.0,63669.7,63990.9,231120896.0,30.5,64540.1,64956.5,
2026-07-25T00:00:00+0900,63992.2,64257.6,63781.9,64031.1,0.0,31.7,64365.7,64923.1,
2026-07-25T01:00:00+0900,64025.3,64139.8,63808.6,63889.8,670455808.0,29.8,64138.2,64882.8,
2026-07-25T02:00:00+0900,63885.2,64139.9,63838.9,64117.1,117993472.0,36.4,64018.4,64859.9,
2026-07-25T03:00:00+0900,64113.3,64236.9,64066.3,64210.9,0.0,38.9,64048.0,64843.8,
2026-07-25T04:00:00+0900,64222.6,64228.9,64080.5,64158.3,869644288.0,38.0,64081.4,64817.8,
2026-07-25T05:00:00+0900,64163.8,64223.7,64071.7,64102.6,0.0,37.0,64095.7,64790.5,
2026-07-25T06:00:00+0900,64104.0,64156.1,64064.0,64088.1,440143872.0,36.7,64135.4,64750.2,
2026-07-25T07:00:00+0900,64076.5,64151.7,64064.9,64100.5,0.0,37.2,64132.1,64709.4,
2026-07-25T08:00:00+0900,64100.5,64117.8,64075.6,64083.3,0.0,36.8,64106.6,64667.1,
2026-07-25T09:00:00+0900,64083.3,64114.5,63984.2,64009.0,0.0,35.2,64076.7,64625.4,
2026-07-25T10:00:00+0900,64009.0,64098.8,63942.3,64005.0,0.0,35.1,64057.2,64588.6,
2026-07-25T11:00:00+0900,64012.3,64039.3,63956.9,63980.6,0.0,34.5,64035.7,64546.6,
2026-07-25T12:00:00+0900,63980.6,64042.5,63954.4,64021.4,0.0,36.4,64019.9,64504.8,
2026-07-25T13:00:00+0900,64021.4,64143.3,64021.4,64117.2,0.0,40.7,64026.6,64453.2,
2026-07-25T14:00:00+0900,64117.2,64135.0,63916.0,63959.5,100388864.0,36.3,64016.7,64401.9,
2026-07-25T15:00:00+0900,63956.6,64002.2,63894.0,63952.2,0.0,36.2,64006.2,64349.3,
2026-07-25T16:00:00+0900,63952.2,63979.7,63933.7,63951.8,0.0,36.1,64000.4,64290.3,
2026-07-25T17:00:00+0900,63941.4,63946.4,63738.0,63808.6,0.0,32.3,63957.8,64224.4,
2026-07-25T18:00:00+0900,63823.3,63962.9,63762.1,63939.4,601425920.0,38.7,63922.3,64171.7,
2026-07-25T19:00:00+0900,63946.0,64000.1,63924.9,64000.1,0.0,41.5,63930.4,64129.1,
2026-07-25T20:00:00+0900,64000.1,64044.8,63982.1,64005.7,0.0,41.8,63941.1,64093.2,
2026-07-25T21:00:00+0900,64005.7,64056.0,63975.0,64056.0,0.0,44.2,63961.9,64054.3,
2026-07-25T22:00:00+0900,64056.0,64196.8,64044.3,64103.9,0.0,46.5,64021.0,64029.8,
2026-07-25T23:00:00+0900,64103.9,64153.5,64058.1,64149.1,0.0,48.7,64063.0,64033.3,64934.3
2026-07-26T00:00:00+0900,64145.3,64214.4,64104.8,64117.7,0.0,47.3,64086.5,64038.4,64914.7
2026-07-26T01:00:00+0900,64128.3,64179.6,64056.9,64151.3,0.0,49.0,64115.6,64043.2,64891.2
2026-07-26T02:00:00+0900,64144.5,64274.3,64133.6,64203.3,0.0,51.6,64145.1,64055.7,64870.4
2026-07-26T03:00:00+0900,64214.4,64386.7,64214.4,64353.8,0.0,58.3,64195.0,64065.2,64848.2
2026-07-26T04:00:00+0900,64361.9,64382.7,64323.3,64328.7,0.0,56.9,64231.0,64069.9,64823.1
2026-07-26T05:00:00+0900,64333.6,64335.1,64246.9,64275.1,0.0,53.9,64262.4,64074.5,64800.1
2026-07-26T06:00:00+0900,64281.9,64368.9,64194.0,64288.0,0.0,54.5,64289.8,64082.0,64779.2
2026-07-26T07:00:00+0900,64288.0,64369.7,64288.0,64352.3,0.0,57.6,64319.6,64092.5,64758.6
2026-07-26T08:00:00+0900,64352.3,64369.0,64293.9,64293.9,165262336.0,54.0,64307.6,64100.3,64737.3
2026-07-26T09:00:00+0900,64302.0,64452.6,64289.3,64450.0,0.0,61.0,64331.9,64114.9,64716.1
2026-07-26T10:00:00+0900,64455.4,64475.9,64390.1,64402.8,302720000.0,58.1,64357.4,64130.7,64694.6
2026-07-26T11:00:00+0900,64408.0,64466.4,64368.0,64460.9,0.0,60.6,64392.0,64148.9,64672.9
2026-07-26T12:00:00+0900,64464.7,64524.5,64424.0,64490.5,0.0,61.8,64419.6,64169.3,64652.3
2026-07-26T13:00:00+0900,64490.5,64538.0,64420.0,64465.1,165519360.0,60.1,64453.9,64187.1,64634.5
2026-07-26T14:00:00+0900,64465.1,64465.1,64352.9,64352.9,0.0,53.0,64434.4,64196.5,64615.5
2026-07-26T15:00:00+0900,64352.9,64391.9,64229.6,64375.7,150255616.0,54.2,64429.0,64213.1,64598.9
2026-07-26T16:00:00+0900,64375.9,64400.6,64280.7,64309.4,0.0,50.2,64398.7,64227.4,64582.1
2026-07-26T17:00:00+0900,64310.7,64433.0,64288.5,64423.0,0.0,56.1,64385.2,64246.3,64565.6
2026-07-26T18:00:00+0900,64423.0,64492.8,64420.0,64481.6,0.0,58.8,64388.5,64273.2,64548.6
2026-07-26T19:00:00+0900,64481.6,64502.1,64437.1,64454.2,0.0,57.1,64408.8,64293.8,64536.0
2026-07-26T20:00:00+0900,64450.1,64472.0,64427.0,64450.5,0.0,56.8,64423.7,64311.8,64520.4
2026-07-26T21:00:00+0900,64450.5,64599.0,64379.4,64405.0,232339456.0,53.7,64442.9,64327.8,64504.4
2026-07-26T22:00:00+0900,64404.0,64513.7,64353.0,64466.5,7628800.0,57.1,64451.6,64344.2,64487.9
2026-07-26T23:00:00+0900,64466.5,64707.8,64466.0,64659.0,390888448.0,65.6,64487.0,64366.4,64476.3
2026-07-27T00:00:00+0900,64668.0,64766.2,64616.6,64710.3,128858112.0,67.5,64538.2,64388.9,64470.8
2026-07-27T01:00:00+0900,64718.0,64868.8,64640.3,64672.7,293109760.0,64.7,64582.7,64411.1,64468.6
2026-07-27T02:00:00+0900,64672.7,64739.9,64611.9,64644.1,262449152.0,62.6,64630.5,64430.8,64465.7
2026-07-27T03:00:00+0900,64627.8,64717.3,64613.5,64686.2,0.0,64.5,64674.4,64450.1,64462.8
2026-07-27T04:00:00+0900,64686.2,64702.0,64620.6,64641.1,84586496.0,61.0,64670.9,64461.6,64462.2
2026-07-27T05:00:00+0900,64644.9,64648.4,64582.2,64595.3,0.0,57.7,64647.9,64472.2,64462.0
2026-07-27T06:00:00+0900,64600.0,64862.5,64580.6,64791.1,0.0,66.2,64671.5,64492.9,64461.8
2026-07-27T07:00:00+0900,64891.8,65448.0,64891.8,65348.0,1504789504.0,79.2,64812.3,64535.3,64469.2
2026-07-27T08:00:00+0900,65365.2,65511.4,65225.7,65336.3,663649280.0,78.5,64942.4,64574.6,64472.5
2026-07-27T09:00:00+0900,65344.0,65360.0,65002.6,65070.0,423820288.0,64.8,65028.1,64605.7,64471.8
2026-07-27T10:00:00+0900,65072.6,65154.0,64841.9,65141.4,353707008.0,66.5,65137.4,64633.3,64471.8
2026-07-27T11:00:00+0900,65150.0,65215.2,65055.9,65115.4,492533760.0,65.3,65202.2,64661.8,64472.7
2026-07-27T12:00:00+0900,65116.0,65307.2,65102.2,65227.7,385384448.0,68.0,65178.2,64692.5,64476.7
2026-07-27T13:00:00+0900,65227.7,65422.3,65191.0,65229.5,326219776.0,68.1,65156.8,64722.1,64479.3
2026-07-27T14:00:00+0900,65229.5,65433.3,65225.0,65404.0,27447296.0,72.0,65223.6,64759.6,64483.8
2026-07-27T15:00:00+0900,65409.0,65642.9,65355.5,65358.0,745957376.0,69.6,65266.9,64799.8,64483.2
2026-07-27T16:00:00+0900,65351.8,65388.0,65158.7,65165.1,961705984.0,60.3,65276.9,64831.4,64482.2
2026-07-27T17:00:00+0900,65172.3,65202.8,65066.4,65104.5,876505088.0,57.7,65252.2,64863.2,64480.0
2026-07-27T18:00:00+0900,65091.8,65280.7,65037.3,65203.0,1224331264.0,60.7,65246.9,64894.4,64477.0
2026-07-27T19:00:00+0900,65191.2,65370.5,65169.4,65278.0,694816768.0,62.8,65221.7,64926.3,64474.6
2026-07-27T20:00:00+0900,65274.3,65278.0,65036.0,65040.3,226625536.0,53.0,65158.2,64949.7,64471.7
2026-07-27T21:00:00+0900,65049.6,65197.7,64788.0,65024.2,494503936.0,52.4,65130.0,64972.7,64471.2
2026-07-27T22:00:00+0900,65032.5,65630.2,64841.6,65150.7,1139945472.0,56.5,65139.2,65002.5,64474.5
2026-07-27T23:00:00+0900,65156.3,65367.8,64396.3,64611.8,1405184000.0,40.4,65021.0,65008.3,64468.9
2026-07-28T00:00:00+0900,64618.6,64700.0,64366.3,64475.2,622467072.0,37.4,64860.4,65001.0,64465.7
2026-07-28T01:00:00+0900,64494.0,64900.0,64444.2,64828.3,324753408.0,47.9,64818.0,65005.7,64475.9
2026-07-28T02:00:00+0900,64819.5,65023.4,64718.0,64951.1,144111616.0,51.0,64803.4,65016.8,64488.7
2026-07-28T03:00:00+0900,64951.1,64989.0,64678.1,64801.3,404586496.0,47.3,64733.5,65023.1,64499.0
2026-07-28T04:00:00+0900,64815.0,65007.2,64737.6,64919.3,234043392.0,50.4,64795.0,65032.4,64512.7
2026-07-28T05:00:00+0900,64943.3,64989.0,64836.7,64903.5,141035520.0,50.0,64880.7,65042.9,64523.2
2026-07-28T06:00:00+0900,64903.5,64903.5,64739.4,64760.6,0.0,46.2,64867.2,65049.5,64530.5
2026-07-28T07:00:00+0900,64762.2,64762.2,63746.2,63746.2,0.0,29.5,64626.2,65007.7,64525.1
2026-07-28T08:00:00+0900,63720.0,63883.5,63550.4,63693.6,812914688.0,28.9,64404.7,64941.6,64519.6
2026-07-28T09:00:00+0900,63704.0,63767.7,63409.3,63423.5,349126656.0,26.1,64105.5,64865.0,64510.7
2026-07-28T10:00:00+0900,63432.2,63465.5,63012.1,63170.5,1060788224.0,23.7,63758.9,64789.1,64498.3
2026-07-28T11:00:00+0900,63150.0,63236.0,63038.2,63115.6,0.0,23.2,63429.9,64708.0,64485.4
2026-07-28T12:00:00+0900,63115.6,63310.7,63094.5,63279.3,211304448.0,28.0,63336.5,64634.6,64475.7
2026-07-28T13:00:00+0900,63262.9,63294.4,63153.1,63282.8,0.0,28.1,63254.3,64556.8,64466.1
2026-07-28T14:00:00+0900,63285.5,63546.6,63258.7,63385.5,339611648.0,31.2,63246.7,64483.0,64458.1
2026-07-28T15:00:00+0900,63385.5,63579.4,63333.0,63564.3,0.0,36.4,63325.5,64409.4,64452.0
2026-07-28T16:00:00+0900,63570.0,63580.8,63386.9,63435.8,0.0,34.4,63389.5,64332.6,64443.0
2026-07-28T17:00:00+0900,63434.5,63469.8,63330.3,63353.5,0.0,33.1,63404.4,64260.1,64434.9
2026-07-28T18:00:00+0900,63346.2,63508.1,63291.5,63322.3,0.0,32.6,63412.3,64188.8,64426.5
2026-07-28T19:00:00+0900,63315.1,63487.1,63227.9,63401.1,0.0,35.2,63415.4,64116.7,64419.1
2026-07-28T20:00:00+0900,63418.1,63530.0,63280.4,63393.6,33814528.0,35.1,63381.3,64041.4,64413.6
2026-07-28T21:00:00+0900,63399.2,63495.0,63310.6,63475.1,0.0,38.0,63389.1,63978.7,64407.4
2026-07-28T22:00:00+0900,63470.3,63516.0,62711.5,63026.1,278753280.0,30.1,63323.6,63898.8,64394.4
2026-07-28T23:00:00+0900,63026.1,63444.2,62885.0,63336.1,0.0,39.4,63326.4,63826.2,64385.5
2026-07-29T00:00:00+0900,63333.0,63948.9,63225.4,63857.6,424720384.0,51.2,63417.7,63796.1,64382.9
2026-07-29T01:00:00+0900,63854.1,64033.7,63707.2,63973.4,0.0,53.4,63533.6,63776.0,64381.1
2026-07-29T02:00:00+0900,63969.8,63969.8,63431.2,63619.5,801329152.0,46.6,63562.5,63727.6,64374.1
2026-07-29T03:00:00+0900,63616.0,63767.8,63599.2,63654.1,0.0,47.3,63688.1,63675.8,64367.9
2026-07-29T04:00:00+0900,63656.6,63816.9,63593.6,63816.9,0.0,50.6,63784.3,63636.4,64363.4
2026-07-29T05:00:00+0900,63830.4,63936.0,63796.0,63834.5,222306304.0,50.9,63779.7,63593.0,64358.5
2026-07-29T06:00:00+0900,63834.5,63975.2,63807.6,63892.9,0.0,52.2,63763.6,63552.6,64352.4
2026-07-29T07:00:00+0900,63900.3,63946.2,63685.9,63704.9,0.0,48.0,63780.6,63510.3,64344.0
2026-07-29T08:00:00+0900,63695.4,63875.9,63469.6,63848.8,0.0,51.2,63819.6,63514.4,64338.4
2026-07-29T09:00:00+0900,63851.7,64090.3,63791.9,63883.0,28846080.0,52.0,63832.8,63522.0,64333.0
2026-07-29T10:00:00+0900,63873.5,63918.8,63606.4,63619.1,0.0,46.0,63789.7,63529.8,64323.2
2026-07-29T11:00:00+0900,63634.5,64042.0,63569.0,63883.1,144171008.0,52.0,63787.8,63558.3,64317.7
2026-07-29T12:00:00+0900,63892.6,63915.0,63618.9,63659.9,0.0,47.2,63778.8,63580.1,64307.2
2026-07-29T13:00:00+0900,63666.9,63885.2,63501.3,63878.2,261695488.0,51.8,63784.6,63604.1,64300.2
2026-07-29T14:00:00+0900,63882.9,64009.6,63801.9,63976.9,158234624.0,53.8,63803.4,63631.8,64293.7
2026-07-29T15:00:00+0900,63976.9,64376.3,63939.3,64352.6,560560128.0,60.5,63950.1,63670.5,64291.9
2026-07-29T16:00:00+0900,64362.5,64493.6,64319.6,64477.7,0.0,62.4,64069.1,63707.1,64292.0
2026-07-29T17:00:00+0900,64487.2,64503.0,64197.9,64342.4,224405504.0,59.0,64205.5,63743.3,64291.9
2026-07-29T18:00:00+0900,64340.4,64641.8,64300.8,64611.3,389038080.0,63.3,64352.2,63793.6,64295.0
2026-07-29T19:00:00+0900,64624.0,64633.8,64334.8,64395.3,0.0,58.1,64435.9,63836.6,64296.2
2026-07-29T20:00:00+0900,64395.3,64520.6,64343.9,64437.0,0.0,58.8,64452.7,63878.0,64296.4
2026-07-29T21:00:00+0900,64435.4,64435.4,64160.4,64201.9,0.0,53.3,64397.6,63910.3,64292.6
2026-07-29T22:00:00+0900,64201.9,64586.0,64069.0,64585.8,0.0,59.9,64446.3,63954.7,64294.4
2026-07-29T23:00:00+0900,64611.9,64654.8,63966.6,64016.1,0.0,48.9,64327.2,63994.3,64288.6
2026-07-30T00:00:00+0900,64016.3,64099.1,63791.0,63867.9,0.0,46.5,64221.7,64015.6,64281.4
2026-07-30T01:00:00+0900,63879.9,64036.5,63545.3,63717.1,94453760.0,44.2,64077.7,64010.0,64271.5
2026-07-30T02:00:00+0900,63715.5,64183.0,63622.6,64183.0,0.0,52.2,64074.0,64018.4,64265.1
2026-07-30T03:00:00+0900,64404.9,64560.5,63708.3,64430.5,2135263232.0,55.9,64042.9,64050.8,64261.4
2026-07-30T04:00:00+0900,64431.4,64518.3,63478.7,63526.8,1408081920.0,43.0,63945.1,64045.7,64246.1
2026-07-30T05:00:00+0900,63519.3,63649.4,63304.8,63440.0,932993024.0,42.0,63859.5,64030.7,64230.0
2026-07-30T06:00:00+0900,63444.0,63778.1,63201.8,63778.1,837851136.0,47.1,63871.7,64028.4,64217.9
2026-07-30T07:00:00+0900,63784.9,64055.3,63784.9,63854.0,503392256.0,48.3,63805.9,64026.9,64207.4
2026-07-30T08:00:00+0900,63859.4,63987.4,63809.5,63897.6,22476800.0,48.9,63699.3,64034.6,64198.1
2026-07-30T09:00:00+0900,63903.0,64024.5,63509.0,63586.2,0.0,44.5,63711.2,64024.1,64182.1
2026-07-30T10:00:00+0900,63610.7,64278.5,63600.6,64187.6,66011136.0,53.3,63860.7,64036.2,64166.6
2026-07-30T11:00:00+0900,64218.4,64330.6,64079.7,64103.4,0.0,52.0,63925.8,64055.6,64150.2
2026-07-30T12:00:00+0900,64103.4,64212.2,64046.1,64071.4,89622528.0,51.5,63969.2,64063.1,64136.9
2026-07-30T13:00:00+0900,64083.5,64095.4,63909.8,63933.3,0.0,49.4,63976.4,64074.1,64120.7
2026-07-30T14:00:00+0900,63931.7,64086.3,63822.0,63947.7,147167232.0,49.6,64048.7,64076.9,64105.2
2026-07-30T15:00:00+0900,63947.7,63997.1,63868.7,63915.3,0.0,49.1,63994.2,64074.4,64087.7
2026-07-30T16:00:00+0900,63915.3,64055.4,63855.2,63918.3,134883328.0,49.1,63957.2,64057.0,64070.2
2026-07-30T17:00:00+0900,63927.3,64262.3,63887.9,64211.9,365387776.0,54.5,63985.3,64046.4,64054.3
2026-07-30T18:00:00+0900,64211.9,64543.7,64187.1,64479.0,1586583552.0,58.8,64094.4,64051.9,64042.6
2026-07-30T19:00:00+0900,64480.6,64546.9,64472.3,64472.3,110753792.0,58.6,64199.4,64046.3,64033.3
2026-07-30T20:00:00+0900,64485.4,64776.7,64451.6,64707.2,462682112.0,62.2,64357.7,64058.8,64028.0
2026-07-30T21:00:00+0900,64735.4,64934.7,64697.8,64839.6,517560320.0,64.1,64542.0,64074.9,64023.2
2026-07-30T22:00:00+0900,64857.6,65075.8,64598.7,64960.8,203438080.0,65.8,64691.8,64105.2,64019.0
2026-07-30T23:00:00+0900,64955.2,64980.3,64549.2,64612.1,309299200.0,57.4,64718.4,64106.3,64013.3
2026-07-31T00:00:00+0900,64628.8,64827.3,64535.9,64661.6,0.0,58.2,64756.2,64132.1,64008.4
2026-07-31T01:00:00+0900,64664.1,64895.9,64656.1,64752.8,0.0,59.8,64765.4,64167.5,64003.1
2026-07-31T02:00:00+0900,64769.7,64920.1,64704.6,64809.7,0.0,60.7,64759.4,64211.2,64005.8
2026-07-31T03:00:00+0900,64809.7,64839.4,64619.9,64634.0,0.0,56.2,64694.0,64229.2,64007.9
2026-07-31T04:00:00+0900,64632.7,64839.3,64632.7,64727.5,0.0,58.0,64717.1,64241.1,64006.5
2026-07-31T05:00:00+0900,64723.7,64877.9,64691.9,64711.3,0.0,57.6,64727.1,64288.5,64003.3
2026-07-31T06:00:00+0900,64711.3,64743.4,64646.6,64670.7,0.0,56.4,64710.6,64337.7,64001.6
2026-07-31T07:00:00+0900,64646.0,64951.2,64603.1,64788.8,0.0,59.0,64706.5,64378.2,63999.9
2026-07-31T08:00:00+0900,64785.7,65029.0,64689.1,64721.9,126167040.0,56.9,64724.0,64412.9,63997.4
2026-07-31T09:00:00+0900,64737.9,64845.0,64629.2,64677.1,0.0,55.6,64714.0,64444.1,63996.3
2026-07-31T10:00:00+0900,64693.4,65329.6,64433.4,64493.7,517152768.0,50.2,64670.4,64480.4,64006.3
2026-07-31T11:00:00+0900,64483.0,64536.4,64133.4,64230.0,435726336.0,43.7,64582.3,64482.1,64013.4
2026-07-31T12:00:00+0900,64230.0,64368.0,64106.3,64296.8,112721920.0,45.6,64483.9,64489.8,64025.1
2026-07-31T13:00:00+0900,64290.1,64366.3,64168.7,64239.5,0.0,44.2,64387.4,64496.5,64039.3
2026-07-31T14:00:00+0900,64244.8,64351.8,64207.4,64290.1,0.0,45.8,64310.0,64510.8,64055.0
2026-07-31T15:00:00+0900,64286.8,64429.1,64141.4,64171.1,155295744.0,42.7,64245.5,64519.7,64066.9
2026-07-31T16:00:00+0900,64151.1,64180.5,63818.7,63872.1,2404020224.0,36.1,64173.9,64518.0,64074.7
2026-07-31T17:00:00+0900,63817.4,63906.9,63745.7,63754.5,0.0,33.9,64065.5,64511.4,64079.7
2026-07-31T18:00:00+0900,63769.7,63775.9,63567.7,63646.7,0.0,32.0,63946.9,64488.8,64080.8
2026-07-31T19:00:00+0900,63617.7,63889.0,63541.9,63850.4,0.0,39.1,63859.0,64463.7,64086.3
2026-07-31T20:00:00+0900,63862.1,63945.4,63729.4,63738.8,0.0,36.8,63772.5,64434.3,64091.4
2026-07-31T21:00:00+0900,63750.3,63766.2,63555.2,63677.9,0.0,35.6,63733.7,64393.2,64096.2
2026-07-31T22:00:00+0900,63692.2,63762.0,63160.1,63201.9,174743552.0,27.9,63623.1,64327.7,64093.5
2026-07-31T23:00:00+0900,63191.3,63231.7,62394.1,62601.4,2680758272.0,21.6,63414.1,64233.3,64082.9
2026-08-01T00:00:00+0900,62572.6,62673.0,62390.0,62625.8,739207168.0,22.3,63169.1,64153.8,64071.6
2026-08-01T01:00:00+0900,62629.4,62865.6,62615.8,62800.6,311908352.0,27.8,62981.5,64079.4,64068.6
2026-08-01T02:00:00+0900,62795.4,63228.1,62728.5,63179.2,248064000.0,38.0,62881.8,64016.5,64066.5
2026-08-01T03:00:00+0900,63179.2,63236.8,62886.6,63026.5,651599872.0,35.8,62846.7,63945.1,64055.4
2026-08-01T04:00:00+0900,63045.0,63089.6,62859.1,62892.0,0.0,34.0,62904.8,63875.4,64041.0
2026-08-01T05:00:00+0900,62891.4,62968.4,62855.0,62892.4,0.0,34.0,62958.1,63802.0,64031.3
2026-08-01T06:00:00+0900,62892.4,62993.3,62786.9,62894.8,121679872.0,34.0,62977.0,63729.4,64021.2
2026-08-01T07:00:00+0900,62894.7,62963.5,62812.5,62884.9,0.0,33.9,62918.1,63658.0,64008.8
2026-08-01T08:00:00+0900,62885.2,62957.5,62804.1,62825.8,0.0,32.9,62878.0,63579.4,63995.3
2026-08-01T09:00:00+0900,62832.5,62962.3,62824.8,62875.7,165044224.0,34.6,62874.7,63505.6,63981.8
2026-08-01T10:00:00+0900,62875.7,62929.8,62854.4,62903.0,0.0,35.6,62876.9,63434.6,63971.1
2026-08-01T11:00:00+0900,62903.0,63035.6,62903.0,62999.8,0.0,39.2,62897.9,63374.9,63959.8
2026-08-01T12:00:00+0900,63003.4,63011.3,62906.1,62938.5,0.0,37.8,62908.6,63323.2,63947.2
