Date,Open,High,Low,Close,Volume,RSI14,MA5,MA25,MA75
2025-09-11,1750.0,1754.5,1711.5,1729.0,5557000.0,,,,
2025-09-12,1704.5,1748.5,1704.5,1728.5,10768600.0,,,,
2025-09-16,1744.0,1795.5,1741.5,1777.5,10288400.0,,,,
2025-09-17,1761.5,1771.5,1742.5,1749.5,6680700.0,,,,
2025-09-18,1747.0,1774.0,1729.0,1759.5,6863400.0,,1748.8,,
2025-09-19,1844.0,1846.5,1738.0,1765.5,19882600.0,,1756.1,,
2025-09-22,1789.0,1871.5,1785.5,1846.0,12715400.0,,1779.6,,
2025-09-24,1851.0,1869.0,1813.5,1822.0,11307200.0,,1788.5,,
2025-09-25,1837.0,1884.5,1827.5,1876.0,10897600.0,,1813.8,,
2025-09-26,1850.0,1881.5,1776.5,1795.0,13360100.0,,1820.9,,
2025-09-29,1791.5,1794.0,1742.5,1742.5,7620000.0,,1816.3,,
2025-09-30,1748.0,1754.5,1704.0,1706.0,10774700.0,,1788.3,,
2025-10-01,1699.5,1706.5,1676.0,1688.0,8630300.0,,1761.5,,
2025-10-02,1715.5,1717.0,1677.5,1689.0,11209600.0,,1724.1,,
2025-10-03,1713.5,1864.5,1704.5,1812.0,23965000.0,57.7,1727.5,,
2025-10-06,1841.5,1866.0,1812.0,1815.0,12694700.0,58.1,1742.0,,
2025-10-07,1873.5,1918.5,1855.0,1871.0,12582700.0,63.9,1775.0,,
2025-10-08,1852.5,1873.5,1823.0,1844.0,9032500.0,59.6,1806.2,,
2025-10-09,1840.0,1867.0,1813.0,1813.0,10557900.0,55.0,1831.0,,
2025-10-10,1795.0,1815.5,1760.0,1796.5,12661600.0,52.7,1827.9,,
2025-10-14,1766.0,1775.5,1706.0,1710.5,17271300.0,42.6,1807.0,,
2025-10-15,1741.5,1801.5,1740.0,1793.0,12645600.0,52.1,1791.4,,
2025-10-16,1833.0,1954.5,1820.5,1940.5,20066600.0,63.6,1810.7,,
2025-10-17,1914.0,1945.0,1888.0,1922.0,11826100.0,61.6,1832.5,,
2025-10-20,1930.0,1939.0,1896.0,1917.5,8254600.0,61.1,1856.7,1796.4,
2025-10-21,1957.5,2030.5,1954.0,1995.5,18954100.0,66.3,1913.7,1807.0,
2025-10-22,1956.0,1980.0,1927.0,1957.5,11573500.0,62.0,1946.6,1816.2,
2025-10-23,1917.5,1922.5,1848.0,1848.0,13469100.0,51.6,1928.1,1819.0,
2025-10-24,1888.0,1904.5,1841.0,1843.5,11705600.0,51.2,1912.4,1822.8,
2025-10-27,1920.5,1929.5,1880.0,1890.0,10312900.0,54.9,1906.9,1828.0,
2025-10-28,1918.0,1923.0,1882.0,1916.0,8736400.0,56.9,1891.0,1834.0,
2025-10-29,1908.0,1926.5,1875.5,1906.0,9914500.0,55.8,1880.7,1836.4,
2025-10-30,1913.5,1985.0,1753.0,1829.5,33518700.0,48.7,1877.0,1836.7,
2025-10-31,1967.5,2026.5,1865.5,1911.0,30516400.0,55.3,1890.5,1838.1,
2025-11-04,1914.5,1986.5,1905.5,1933.5,14403100.0,56.9,1899.2,1843.6,
2025-11-05,1856.0,1884.0,1763.0,1851.0,13604300.0,49.7,1886.2,1848.0,
2025-11-06,1900.0,1935.0,1865.5,1907.0,13092500.0,54.0,1886.4,1856.0,
2025-11-07,1830.0,1855.0,1788.5,1835.5,13754500.0,48.4,1887.6,1861.9,
2025-11-10,1868.0,1869.0,1834.5,1850.0,7083900.0,49.5,1875.4,1868.4,
2025-11-11,1910.0,1941.0,1851.0,1871.0,10317900.0,51.2,1862.9,1870.7,
