Date,Open,High,Low,Close,Volume,RSI14,MA5,MA25,MA75
2025-09-25,443.0,445.0,442.0,444.0,9000.0,,,,
2025-09-26,443.0,446.0,443.0,446.0,39900.0,,,,
2025-09-29,446.0,447.0,443.0,443.0,18600.0,,,,
2025-09-30,442.0,444.0,441.0,444.0,7900.0,,,,
2025-10-01,444.0,445.0,435.0,438.0,34900.0,,443.0,,
2025-10-02,437.0,440.0,437.0,440.0,3100.0,,442.2,,
2025-10-03,439.0,458.0,437.0,446.0,118700.0,,442.2,,
2025-10-06,450.0,463.0,443.0,457.0,49500.0,,445.0,,
2025-10-07,457.0,481.0,457.0,477.0,68500.0,,451.6,,
2025-10-08,478.0,481.0,473.0,477.0,44400.0,,459.4,,
2025-10-09,477.0,481.0,472.0,477.0,37500.0,,466.8,,
2025-10-10,477.0,479.0,475.0,476.0,20400.0,,472.8,,
2025-10-14,475.0,478.0,468.0,472.0,21400.0,,475.8,,
2025-10-15,472.0,482.0,466.0,476.0,59100.0,,475.6,,
2025-10-16,480.0,488.0,475.0,488.0,58800.0,85.8,477.8,,
2025-10-17,490.0,496.0,475.0,483.0,26700.0,78.6,479.0,,
2025-10-20,485.0,494.0,483.0,490.0,29100.0,81.0,481.8,,
2025-10-21,490.0,509.0,490.0,509.0,67000.0,85.7,489.2,,
2025-10-22,516.0,542.0,513.0,540.0,143300.0,90.0,502.0,,
2025-10-23,538.0,538.0,494.0,505.0,167800.0,65.8,505.4,,
2025-10-24,501.0,502.0,490.0,492.0,48000.0,59.4,507.2,,
2025-10-27,498.0,505.0,494.0,494.0,35000.0,60.1,508.0,,
2025-10-28,492.0,499.0,491.0,491.0,19700.0,58.6,504.4,,
2025-10-29,490.0,492.0,485.0,490.0,28500.0,58.1,494.4,,
2025-10-30,490.0,492.0,486.0,488.0,19900.0,57.0,491.0,475.3,
2025-10-31,488.0,491.0,485.0,487.0,15200.0,56.4,490.0,477.0,
2025-11-04,482.0,483.0,462.0,462.0,116700.0,44.4,483.6,477.7,
2025-11-05,460.0,467.0,455.0,464.0,56100.0,45.4,478.2,478.5,
2025-11-06,472.0,477.0,471.0,476.0,18400.0,51.1,475.4,479.8,
2025-11-07,476.0,476.0,468.0,472.0,7000.0,49.3,472.2,481.2,
2025-11-10,469.0,469.0,460.0,465.0,18100.0,46.1,467.8,482.2,
2025-11-11,465.0,465.0,459.0,461.0,7500.0,44.4,467.6,482.8,
2025-11-12,461.0,466.0,460.0,465.0,10400.0,46.6,467.8,483.1,
2025-11-13,462.0,470.0,462.0,464.0,8200.0,46.1,465.4,482.6,
2025-11-14,461.0,464.0,460.0,462.0,8200.0,45.1,463.4,482.0,
2025-11-17,460.0,460.0,453.0,453.0,11600.0,40.8,461.0,481.0,
2025-11-18,451.0,451.0,441.0,447.0,20400.0,38.1,458.2,479.8,
2025-11-19,442.0,449.0,442.0,447.0,5000.0,38.1,454.6,478.8,
2025-11-20,448.0,451.0,444.0,446.0,6400.0,37.7,451.0,477.6,
2025-11-21,440.0,446.0,438.0,445.0,12100.0,37.2,447.6,475.9,
2025-11-25,448.0,450.0,444.0,447.0,7100.0,38.9,446.4,474.5,
2025-11-26,449.0,456.0,446.0,450.0,22700.0,41.5,447.0,472.9,
2025-11-27,452.0,452.0,444.0,450.0,7100.0,41.5,447.6,470.5,
2025-11-28,450.0,454.0,449.0,454.0,4300.0,45.1,449.2,467.1,
2025-12-01,454.0,455.0,450.0,453.0,8500.0,44.3,450.8,465.0,
2025-12-02,452.0,453.0,448.0,448.0,7000.0,40.8,451.0,463.2,
2025-12-03,449.0,451.0,447.0,451.0,3300.0,43.7,451.2,461.5,
2025-12-04,451.0,452.0,445.0,446.0,5600.0,40.1,450.4,459.7,
2025-12-05,446.0,447.0,446.0,446.0,1200.0,40.1,448.8,458.0,
2025-12-08,453.0,464.0,448.0,460.0,31000.0,52.7,450.2,456.8,
2025-12-09,465.0,470.0,455.0,459.0,21900.0,51.8,452.4,455.7,
2025-12-10,455.0,461.0,454.0,454.0,11200.0,47.8,453.0,455.4,
2025-12-11,454.0,454.0,445.0,452.0,17200.0,46.2,454.2,454.9,
2025-12-12,454.0,454.0,441.0,445.0,18800.0,41.1,454.0,453.7,
2025-12-15,444.0,447.0,442.0,445.0,6900.0,41.1,451.0,452.6,
2025-12-16,446.0,447.0,439.0,442.0,14900.0,39.0,447.6,451.7,
2025-12-17,426.0,435.0,418.0,422.0,54700.0,28.4,441.2,450.1,
2025-12-18,421.0,423.0,417.0,420.0,14300.0,27.6,434.8,448.3,
2025-12-19,420.0,427.0,419.0,421.0,20900.0,28.7,430.0,446.6,
2025-12-22,434.0,437.0,430.0,430.0,21900.0,37.8,427.0,445.3,
2025-12-23,430.0,439.0,430.0,439.0,20200.0,45.3,426.4,444.8,
2025-12-24,439.0,443.0,438.0,441.0,7100.0,46.8,430.2,444.5,
2025-12-25,440.0,442.0,438.0,441.0,9900.0,46.8,434.4,444.3,
2025-12-26,444.0,445.0,436.0,436.0,12300.0,43.3,437.4,443.9,
2025-12-29,444.0,445.0,440.0,441.0,7100.0,47.5,439.6,443.7,
2025-12-30,440.0,446.0,438.0,446.0,8400.0,51.5,441.0,443.7,
2026-01-05,450.0,460.0,449.0,456.0,31300.0,58.2,444.0,443.9,
2026-01-06,480.0,483.0,472.0,473.0,37300.0,66.6,450.4,444.8,
2026-01-07,474.0,481.0,471.0,481.0,21400.0,69.7,459.4,445.9,
2026-01-08,480.0,480.0,474.0,477.0,9900.0,66.4,466.6,446.9,
2026-01-09,474.0,480.0,474.0,480.0,7200.0,67.7,473.4,448.2,
2026-01-13,481.0,484.0,477.0,477.0,43900.0,65.1,477.6,449.2,
2026-01-14,483.0,492.0,480.0,483.0,40800.0,67.7,479.6,450.7,
2026-01-15,500.0,510.0,490.0,507.0,103300.0,75.7,484.8,453.1,
2026-01-16,497.0,503.0,491.0,500.0,42200.0,70.3,489.4,454.7,462.3
2026-01-19,508.0,508.0,500.0,508.0,24200.0,72.7,495.0,456.7,463.1
2026-01-20,508.0,508.0,497.0,500.0,16000.0,66.8,499.6,458.5,463.9
2026-01-21,495.0,495.0,489.0,494.0,14000.0,62.7,501.8,460.2,464.5
