Date,Open,High,Low,Close,Volume,RSI14,MA5,MA25,MA75
2025-09-16,2391.7,2426.7,2301.7,2328.3,63183000.0,,,,
2025-09-17,2310.0,2325.0,2223.3,2242.5,54577800.0,,,,
2025-09-18,2275.0,2282.5,2232.5,2267.5,35992200.0,,,,
2025-09-19,2333.3,2367.5,2258.3,2329.2,58656000.0,,,,
2025-09-22,2366.7,2392.5,2347.5,2375.0,38878800.0,,2308.5,,
2025-09-24,2347.5,2428.3,2313.3,2428.3,46083000.0,,2328.5,,
2025-09-25,2379.2,2458.3,2361.7,2425.0,49841400.0,,2365.0,,
2025-09-26,2408.3,2443.3,2345.8,2350.0,37692000.0,,2381.5,,
2025-09-29,2361.7,2455.8,2348.3,2446.7,49536000.0,,2405.0,,
2025-09-30,2452.5,2455.8,2400.8,2409.2,36900000.0,,2411.8,,
2025-10-01,2425.0,2445.0,2352.5,2382.5,34999800.0,,2402.7,,
2025-10-02,2445.0,2464.2,2359.2,2359.2,41755200.0,,2389.5,,
2025-10-03,2335.8,2358.3,2310.0,2355.8,37356600.0,,2390.7,,
2025-10-06,2423.3,2428.3,2350.0,2416.7,54336000.0,,2384.7,,
2025-10-07,2450.0,2669.2,2450.0,2548.3,116530800.0,37.1,2412.5,,
2025-10-08,2498.3,2696.7,2495.0,2660.8,95051400.0,44.5,2468.2,,
2025-10-09,2738.3,2874.2,2736.7,2797.5,82489800.0,51.9,2555.8,,
2025-10-10,2825.8,2826.7,2730.0,2760.0,66166200.0,49.9,2636.7,,
2025-10-14,2731.7,2790.0,2620.0,2624.2,77106600.0,43.5,2678.2,,
2025-10-15,2625.0,2718.3,2610.8,2693.3,42944400.0,47.2,2707.2,,
2025-10-16,2760.0,2800.0,2720.0,2800.0,42950400.0,52.4,2735.0,,
2025-10-17,2750.0,2824.2,2734.2,2740.8,58775400.0,49.5,2723.7,,
2025-10-20,2796.7,2865.8,2750.8,2865.8,51750000.0,55.2,2744.8,,
2025-10-21,2915.8,2929.2,2756.7,2779.2,81551400.0,50.9,2775.8,,
2025-10-22,2800.0,2841.7,2671.7,2822.5,69339600.0,52.9,2801.7,2528.3,
2025-10-23,2760.0,2875.8,2755.8,2874.2,63685800.0,55.2,2816.5,2550.2,
2025-10-24,2916.7,2990.8,2880.8,2987.5,69499200.0,59.8,2865.8,2580.0,
2025-10-27,3066.7,3243.3,3040.0,3225.8,94599600.0,67.4,2937.8,2618.3,
2025-10-28,3238.3,3268.3,3181.7,3199.2,63802800.0,65.9,3021.8,2653.1,
2025-10-29,3295.0,3390.0,3292.5,3351.7,79837800.0,70.1,3127.7,2692.2,
2025-10-30,3375.0,3499.2,3348.3,3467.5,107487000.0,72.8,3246.3,2733.7,
2025-10-31,3459.2,3558.3,3420.0,3528.3,86006400.0,74.1,3354.5,2777.9,
2025-11-04,3611.7,3613.3,3437.5,3451.7,78445200.0,69.5,3399.7,2821.9,
2025-11-05,3230.0,3314.2,3105.8,3269.2,98646600.0,60.0,3413.7,2854.8,
2025-11-06,3405.0,3612.5,3372.5,3587.5,93903000.0,68.2,3460.8,2902.0,
2025-11-07,3476.7,3591.7,3250.0,3402.5,171774600.0,60.4,3447.8,2942.8,
2025-11-10,3481.7,3549.2,3379.2,3418.3,112076400.0,60.9,3425.8,2985.1,
2025-11-11,3501.7,3581.7,3191.7,3214.2,123032400.0,53.2,3378.3,3019.5,
2025-11-12,3114.2,3380.0,3030.0,3345.8,109725000.0,57.0,3393.7,3056.6,
2025-11-13,3331.7,3522.5,3308.3,3450.8,90940200.0,59.7,3366.3,3092.7,
2025-11-14,3258.3,3318.3,3200.0,3230.0,88141800.0,52.1,3331.8,3115.5,
2025-11-17,3230.0,3340.8,3202.5,3306.7,62336400.0,54.3,3309.5,3135.9,
2025-11-18,3216.7,3228.3,2976.7,2979.2,97620600.0,44.9,3262.5,3144.6,
2025-11-19,2966.7,3125.0,2851.7,2973.3,135253200.0,44.8,3188.0,3158.6,
2025-11-20,3306.7,3308.3,3034.2,3148.3,100230600.0,50.1,3127.5,3176.8,
2025-11-21,2930.0,2953.3,2837.5,2887.5,82782600.0,43.4,3059.0,3180.3,
2025-11-25,2998.3,3032.5,2891.7,2896.7,60391800.0,43.7,2977.0,3186.5,
2025-11-26,2920.0,3038.3,2903.3,3005.8,64838400.0,47.1,2982.3,3192.1,
2025-11-27,3055.8,3060.8,2992.5,3016.7,47694000.0,47.4,2991.0,3201.6,
2025-11-28,3040.0,3072.5,2973.3,2991.7,38382000.0,46.7,2959.7,3208.4,
2025-12-01,2969.2,2970.8,2700.0,2724.2,87987000.0,39.5,2927.0,3202.4,
2025-12-02,2761.7,2836.7,2754.2,2766.7,63933000.0,41.0,2901.0,3193.6,
2025-12-03,2825.0,2885.8,2800.0,2838.3,47457000.0,43.7,2867.5,3178.1,
2025-12-04,2803.3,2885.0,2801.7,2825.0,34066200.0,43.3,2829.2,3163.1,
2025-12-05,2850.0,2905.8,2798.3,2875.0,39488400.0,45.2,2805.8,3144.0,
2025-12-08,2950.0,3098.3,2906.7,3075.8,68891400.0,52.4,2876.2,3128.4,
2025-12-09,3085.8,3095.0,2977.5,3078.3,50341800.0,52.4,2938.5,3110.4,
2025-12-10,3141.7,3161.7,3006.7,3076.7,48423600.0,52.4,2986.2,3095.4,
2025-12-11,3100.0,3178.3,3023.3,3036.7,60822000.0,50.7,3028.5,3086.1,
2025-12-12,3083.3,3098.3,3010.8,3083.3,46669200.0,52.6,3070.2,3065.9,
2025-12-15,2916.7,2996.7,2880.8,2948.3,47135400.0,47.1,3044.7,3047.7,
2025-12-16,2854.2,2872.5,2725.8,2750.0,54128400.0,40.3,2979.0,3021.0,
2025-12-17,2750.8,2776.7,2655.8,2754.2,62266800.0,40.5,2914.5,3002.6,
2025-12-18,2633.3,2705.0,2622.5,2660.0,53815800.0,37.6,2839.2,2975.2,
2025-12-19,2689.2,2813.3,2679.2,2771.7,56459400.0,42.9,2776.8,2948.0,
2025-12-22,2887.5,2974.2,2860.8,2964.2,50685000.0,50.7,2780.0,2937.4,
2025-12-23,2966.7,2980.0,2920.8,2973.3,29496600.0,51.0,2824.7,2924.0,
2025-12-24,2973.3,3038.3,2963.3,3011.7,38307000.0,52.5,2876.2,2925.3,
2025-12-25,2980.8,3001.7,2910.0,2936.7,27222000.0,49.3,2931.5,2923.9,
2025-12-26,2948.3,2959.2,2838.3,2860.0,40194000.0,46.3,2949.2,2912.3,
2025-12-29,2902.5,2993.3,2886.7,2967.5,46771800.0,50.9,2949.8,2915.5,
2025-12-30,2925.8,2972.5,2896.7,2906.7,41250000.0,48.4,2936.5,2915.9,
2026-01-05,3016.7,3091.7,2955.0,3074.2,47028000.0,55.0,2949.0,2918.7,
2026-01-06,3111.7,3116.7,3023.3,3083.3,37619400.0,55.3,2978.3,2921.3,
2026-01-07,3078.3,3111.7,2998.3,3040.8,35679000.0,53.3,3014.5,2923.3,2886.7
2026-01-08,3020.0,3071.7,2930.8,2930.8,39559200.0,48.4,3007.2,2931.6,2894.7
2026-01-09,2880.0,2895.8,2775.0,2847.5,48004800.0,45.1,2995.3,2934.8,2902.8
2026-01-13,2950.8,2958.3,2840.0,2860.8,45054600.0,45.7,2952.7,2935.7,2910.7
2026-01-14,2883.3,2898.3,2812.5,2882.5,38852400.0,46.8,2912.5,2938.0,2918.1
2026-01-15,2834.2,2888.3,2817.5,2883.3,29047200.0,46.9,2881.0,2938.3,2924.8
2026-01-16,2883.3,2963.3,2846.7,2951.7,36906600.0,50.5,2885.2,2933.4,2931.8
2026-01-19,2833.3,2905.8,2794.2,2881.7,41718000.0,47.0,2892.0,2925.5,2937.9
2026-01-20,2849.2,2854.2,2773.3,2813.3,41403600.0,43.7,2882.5,2915.0,2944.1
2026-01-21,2746.7,3001.7,2741.7,2988.3,58160400.0,52.7,2903.7,2913.0,2951.3
2026-01-22,3044.2,3070.8,2967.5,3027.5,51573600.0,54.5,2932.5,2910.8,2959.6
2026-01-23,3050.8,3053.3,2957.5,2984.2,38798400.0,52.2,2939.0,2912.2,2967.6
2026-01-26,2917.5,3061.7,2916.7,2993.3,41225400.0,52.6,2961.3,2922.0,2976.0
2026-01-27,2991.7,3061.7,2937.5,3061.7,33706800.0,56.0,3011.0,2934.3,2985.4
2026-01-28,3261.7,3436.7,3249.2,3345.0,87822000.0,66.6,3082.3,2961.7,2997.8
2026-01-29,3338.3,3344.2,3174.2,3245.0,53349600.0,61.0,3125.8,2980.6,3007.1
2026-01-30,3250.0,3350.0,3170.8,3261.7,53564400.0,61.6,3181.3,2992.5,3015.1
2026-02-02,3328.3,3517.5,3250.0,3310.0,77544600.0,63.3,3244.7,3006.0,3022.0
2026-02-03,3500.0,3678.3,3457.5,3630.0,68664000.0,72.1,3358.3,3030.7,3033.6
2026-02-04,3666.7,3861.7,3643.3,3801.7,74277600.0,75.5,3449.7,3065.3,3049.3
2026-02-05,3750.0,3794.2,3556.7,3609.2,54597600.0,65.8,3522.5,3095.3,3061.5
2026-02-06,3550.0,3760.8,3543.3,3732.5,50444400.0,68.6,3616.7,3125.9,3073.9
2026-02-09,3890.0,4099.2,3525.0,3659.2,158833200.0,65.2,3686.5,3156.0,3086.1
2026-02-10,3866.7,3970.8,3767.5,3843.3,104797200.0,69.3,3729.2,3186.7,3099.2
2026-02-12,3895.8,3905.8,3709.2,3841.7,65264400.0,69.2,3737.2,3217.1,3113.3
2026-02-13,3780.8,3828.3,3617.5,3632.5,59426400.0,59.9,3741.8,3240.7,3124.1
2026-02-16,3647.5,3690.8,3551.7,3574.2,31216200.0,57.6,3710.2,3266.5,3133.5
2026-02-17,3566.7,3640.0,3485.0,3570.0,33411000.0,57.4,3692.3,3295.4,3141.2
2026-02-18,3600.0,3733.3,3552.5,3723.3,41362800.0,61.9,3668.3,3329.9,3147.9
2026-02-19,3783.3,3860.8,3764.2,3825.0,42879600.0,64.6,3665.0,3367.6,3156.2
2026-02-20,3826.7,3860.0,3761.7,3816.7,31679400.0,64.2,3701.8,3404.9,3162.4
2026-02-24,3900.0,4253.3,3898.3,4198.3,86143200.0,72.5,3826.7,3454.8,3172.2
2026-02-25,4204.2,4486.7,4098.3,4470.8,90829800.0,76.7,4006.8,3518.3,3184.7
2026-02-26,4554.2,4850.0,4434.2,4577.5,96706200.0,78.1,4177.7,3588.9,3199.7
2026-02-27,4410.8,4465.8,4291.7,4460.8,66498600.0,72.9,4304.8,3647.8,3215.6
2026-03-02,4316.7,4745.8,4315.0,4737.5,85656000.0,76.8,4489.0,3716.2,3231.0
2026-03-03,4850.0,4968.3,4505.0,4558.3,95626800.0,69.8,4561.0,3779.2,3246.4
2026-03-04,4418.3,4550.0,4131.7,4229.2,88846800.0,59.1,4512.7,3828.6,3257.2
2026-03-05,4479.2,4619.2,4304.2,4386.7,86735400.0,62.1,4474.5,3881.6,3272.8
2026-03-06,4303.3,4326.7,4022.5,4183.3,82907400.0,56.4,4419.0,3915.1,3284.0
2026-03-09,3766.7,3873.3,3560.0,3769.2,77989200.0,46.9,4225.3,3936.1,3288.2
2026-03-10,4033.3,4171.7,3935.8,4010.8,55357800.0,52.0,4115.8,3966.1,3298.6
2026-03-11,4200.0,4376.7,4158.3,4275.0,65273400.0,56.8,4125.0,4004.7,3311.6
2026-03-12,4229.2,4415.0,4147.5,4283.3,74997600.0,57.0,4104.3,4030.8,3328.9
2026-03-13,4116.7,4538.3,4106.7,4420.0,105901200.0,59.4,4151.7,4055.5,3348.2
2026-03-16,4450.0,4450.8,4116.7,4271.7,82700400.0,55.7,4252.2,4082.0,3363.2
2026-03-17,4346.7,4350.0,4067.5,4100.8,56506800.0,51.7,4270.2,4096.8,3379.4
2026-03-18,4166.7,4285.0,4150.8,4284.2,43075800.0,55.4,4272.0,4121.8,3397.9
2026-03-19,4215.0,4338.3,4194.2,4221.7,59898600.0,53.9,4259.7,4136.9,3414.1
2026-03-23,4010.8,4135.8,3940.0,4055.0,57577200.0,49.9,4186.7,4145.4,3427.9
2026-03-24,4203.3,4323.3,4125.0,4266.7,61704600.0,54.5,4185.7,4170.8,3444.9
2026-03-25,4483.3,4610.8,4469.2,4579.2,57943200.0,60.2,4281.3,4211.0,3469.7
2026-03-26,4610.8,4847.5,4609.2,4685.8,77554200.0,62.0,4361.7,4255.6,3495.3
2026-03-27,4583.3,4687.5,4416.7,4605.0,71943600.0,59.8,4438.3,4290.9,3518.8
2026-03-30,4445.0,4526.0,4230.0,4505.0,43818400.0,57.2,4528.3,4318.1,3541.2
2026-03-31,4250.0,4281.0,4056.0,4090.0,58825600.0,47.7,4493.0,4329.0,3557.4
