Date,Open,High,Low,Close,Volume,RSI14,MA5,MA25,MA75
2025-09-17,450.5,450.6,445.1,448.7,1226300.0,,,,
2025-09-18,451.4,452.0,447.2,448.4,1133100.0,,,,
2025-09-19,451.1,461.0,449.7,456.2,4555500.0,,,,
2025-09-22,457.7,462.9,457.7,462.2,1404700.0,,,,
2025-09-24,464.8,465.5,459.9,465.3,1974680.0,,456.2,,
2025-09-25,465.0,470.0,463.9,466.3,2117290.0,,459.7,,
2025-09-26,468.0,473.0,466.2,472.5,2971300.0,,464.5,,
2025-09-29,472.8,472.8,465.0,465.7,2770710.0,,466.4,,
2025-09-30,468.1,475.3,461.8,472.3,2276190.0,,468.4,,
2025-10-01,467.1,467.7,457.4,459.0,3867880.0,,467.2,,
2025-10-02,456.1,459.8,452.5,454.2,2591150.0,,464.7,,
2025-10-03,452.1,460.3,452.1,459.7,2768770.0,,462.2,,
2025-10-06,451.7,461.0,447.1,458.4,9122540.0,,460.7,,
2025-10-07,459.8,461.2,455.4,457.0,3676280.0,,457.7,,
2025-10-08,458.1,467.1,457.2,464.3,2376220.0,56.7,458.7,,
2025-10-09,465.9,467.6,462.0,464.0,1871290.0,56.3,460.7,,
2025-10-10,462.2,462.6,451.7,452.6,3027310.0,44.2,459.3,,
2025-10-14,444.6,449.1,440.0,443.8,5422560.0,37.5,456.3,,
2025-10-15,447.6,451.4,445.0,450.7,1853310.0,44.6,455.1,,
2025-10-16,455.9,457.0,451.6,452.6,1918850.0,46.4,452.7,,
2025-10-17,446.3,449.4,440.9,443.1,6756430.0,39.5,448.6,,
2025-10-20,448.7,460.5,446.0,459.3,2110030.0,52.5,449.9,,
2025-10-21,463.5,466.0,458.4,458.4,3326790.0,51.8,452.8,,
2025-10-22,456.9,460.7,456.6,457.3,2190170.0,51.0,454.1,,
2025-10-23,456.1,456.5,453.3,454.0,2825730.0,48.4,454.4,457.8,
2025-10-27,457.7,463.2,457.4,460.4,3542270.0,53.3,457.9,458.3,
2025-10-28,460.2,463.3,458.5,461.7,2030080.0,54.3,458.4,458.8,
2025-10-29,461.5,462.6,457.0,460.0,1380830.0,52.7,458.7,459.0,
2025-10-30,464.6,469.0,463.0,469.0,5025530.0,59.2,461.0,459.3,
2025-10-31,469.0,470.6,465.1,468.3,1888110.0,58.6,463.9,459.4,
2025-11-04,468.2,473.5,449.6,469.1,2542870.0,59.1,465.6,459.5,
2025-11-05,465.7,466.8,451.2,464.1,4042570.0,54.1,466.1,459.2,
2025-11-06,466.1,474.1,466.1,472.7,1629700.0,60.4,468.6,459.4,
2025-11-07,469.5,471.6,463.8,467.8,1910110.0,55.7,468.4,459.3,
2025-11-10,470.4,473.0,469.2,471.2,1538180.0,58.1,469.0,459.7,
2025-11-11,474.8,476.0,467.7,470.0,2157420.0,56.9,469.2,460.4,
2025-11-12,472.0,481.5,472.0,479.8,2295630.0,63.5,472.3,461.2,
2025-11-13,485.4,490.9,485.3,487.7,5037970.0,67.7,475.3,462.4,
2025-11-14,482.1,490.9,482.1,487.0,4595690.0,67.0,479.1,463.6,
2025-11-17,492.0,496.6,486.9,490.7,2388730.0,68.9,483.0,464.6,
