Date,Open,High,Low,Close,Volume,RSI14,MA5,MA25,MA75
2025-09-25,848.0,863.0,845.0,862.0,234000.0,,,,
2025-09-26,855.0,868.0,855.0,866.0,191700.0,,,,
2025-09-29,862.0,864.0,850.0,858.0,115000.0,,,,
2025-09-30,855.0,855.0,838.0,846.0,104900.0,,,,
2025-10-01,842.0,842.0,810.0,815.0,149400.0,,849.4,,
2025-10-02,816.0,824.0,808.0,820.0,87000.0,,841.0,,
2025-10-03,821.0,829.0,821.0,829.0,90700.0,,833.6,,
2025-10-06,841.0,842.0,833.0,842.0,139100.0,,830.4,,
2025-10-07,838.0,840.0,832.0,837.0,72500.0,,828.6,,
2025-10-08,840.0,847.0,840.0,840.0,70100.0,,833.6,,
2025-10-09,847.0,863.0,847.0,860.0,170900.0,,841.6,,
2025-10-10,859.0,866.0,851.0,859.0,166700.0,,847.6,,
2025-10-14,855.0,864.0,853.0,855.0,166200.0,,850.2,,
2025-10-15,857.0,884.0,857.0,881.0,190400.0,,859.0,,
2025-10-16,885.0,886.0,870.0,872.0,122400.0,66.1,865.4,,
2025-10-17,865.0,869.0,855.0,856.0,82700.0,57.7,864.6,,
2025-10-20,862.0,869.0,856.0,869.0,83200.0,61.9,866.6,,
2025-10-21,869.0,876.0,866.0,870.0,86900.0,62.2,869.6,,
2025-10-22,870.0,878.0,868.0,878.0,80600.0,64.8,869.0,,
2025-10-23,880.0,886.0,877.0,886.0,97700.0,67.1,871.8,,
2025-10-24,888.0,893.0,882.0,888.0,106000.0,67.7,878.2,,
2025-10-27,895.0,899.0,890.0,893.0,117000.0,69.2,883.0,,
2025-10-28,893.0,893.0,864.0,870.0,153000.0,56.5,883.0,,
2025-10-29,872.0,872.0,858.0,859.0,90900.0,51.6,879.2,,
2025-10-30,859.0,872.0,859.0,867.0,154700.0,54.6,875.4,859.1,
2025-10-31,871.0,875.0,743.0,793.0,729400.0,33.5,856.4,856.4,
2025-11-04,808.0,812.0,785.0,800.0,462600.0,36.0,837.8,853.7,
2025-11-05,795.0,803.0,786.0,794.0,202400.0,34.8,822.6,851.2,
2025-11-06,799.0,804.0,793.0,795.0,109900.0,35.2,809.8,849.1,
2025-11-07,793.0,800.0,791.0,798.0,108300.0,36.4,796.0,848.4,
2025-11-10,809.0,809.0,800.0,807.0,103800.0,40.1,798.8,847.9,
2025-11-11,808.0,809.0,791.0,798.0,143300.0,37.8,798.4,846.7,
2025-11-12,798.0,806.0,796.0,801.0,108900.0,39.1,799.8,845.0,
2025-11-13,804.0,805.0,797.0,804.0,54500.0,40.4,801.6,843.7,
2025-11-14,797.0,801.0,796.0,799.0,88800.0,38.9,801.8,842.1,
2025-11-17,800.0,805.0,798.0,805.0,101400.0,41.7,801.4,839.9,
2025-11-18,800.0,802.0,786.0,787.0,194900.0,36.3,799.2,837.0,
2025-11-19,789.0,792.0,786.0,789.0,59800.0,37.2,796.8,834.4,
2025-11-20,792.0,801.0,792.0,796.0,81600.0,40.7,795.2,831.0,
2025-11-21,795.0,804.0,795.0,804.0,101900.0,44.4,796.2,828.2,
2025-11-25,805.0,806.0,797.0,799.0,113100.0,42.6,795.0,826.0,
2025-11-26,804.0,805.0,802.0,805.0,81700.0,45.5,798.6,823.4,
2025-11-27,805.0,825.0,802.0,823.0,174300.0,53.1,805.4,821.5,
2025-11-28,842.0,854.0,841.0,848.0,212100.0,61.2,815.8,820.3,
2025-12-01,860.0,862.0,849.0,860.0,250700.0,64.3,827.0,819.3,
2025-12-02,860.0,864.0,850.0,853.0,101600.0,61.2,837.8,817.9,
2025-12-03,849.0,856.0,844.0,851.0,120100.0,60.3,847.0,816.2,
2025-12-04,847.0,871.0,845.0,867.0,232200.0,64.8,855.8,816.1,
2025-12-05,866.0,870.0,849.0,849.0,130600.0,57.0,856.0,815.7,
2025-12-08,848.0,853.0,844.0,849.0,161900.0,57.0,853.8,815.0,
2025-12-09,847.0,848.0,841.0,844.0,61300.0,54.8,852.0,817.0,
2025-12-10,845.0,856.0,845.0,848.0,80500.0,56.3,851.4,818.9,
2025-12-11,849.0,851.0,838.0,840.0,124200.0,52.7,846.0,820.8,
2025-12-12,855.0,875.0,854.0,875.0,291100.0,63.5,851.2,824.0,
2025-12-15,888.0,898.0,878.0,898.0,275900.0,68.6,861.0,828.0,
2025-12-16,898.0,900.0,887.0,889.0,183200.0,64.8,870.0,831.2,
2025-12-17,898.0,898.0,879.0,886.0,141700.0,63.5,877.6,834.8,
2025-12-18,889.0,892.0,881.0,887.0,96800.0,63.8,887.0,838.2,
2025-12-19,886.0,898.0,884.0,894.0,126100.0,65.6,890.8,841.8,
2025-12-22,900.0,904.0,891.0,896.0,133200.0,66.1,890.4,845.7,
2025-12-23,899.0,919.0,896.0,914.0,217700.0,70.5,895.4,850.0,
2025-12-24,920.0,923.0,913.0,920.0,132100.0,71.7,902.2,855.4,
2025-12-25,927.0,933.0,922.0,933.0,128800.0,74.4,911.4,861.1,
2025-12-26,934.0,941.0,930.0,935.0,156100.0,74.8,919.6,866.7,
2025-12-29,935.0,948.0,932.0,948.0,174700.0,77.2,930.0,872.4,
2025-12-30,948.0,952.0,943.0,946.0,147500.0,76.0,936.4,878.3,
2026-01-05,948.0,949.0,930.0,930.0,195000.0,67.0,938.4,883.3,
2026-01-06,938.0,963.0,937.0,963.0,206400.0,73.8,944.4,888.9,
2026-01-07,961.0,968.0,959.0,961.0,136600.0,72.9,949.6,893.4,
2026-01-08,965.0,965.0,950.0,953.0,163400.0,68.9,950.6,897.2,
2026-01-09,960.0,965.0,950.0,952.0,120400.0,68.4,951.8,901.1,
2026-01-13,990.0,993.0,974.0,988.0,404600.0,75.4,963.4,906.6,
